entry_id,source_entry_id,person_id,normalization input,listed as,book,author,edition,year
Equiano-Interesting-7-0624,Equiano-Interesting-7-0624,Equiano-Interesting-7-0624,Dr. Gilles of ditto,Dr. Gilles of ditto,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0625,Equiano-Interesting-7-0625,Equiano-Interesting-7-0625,Mr. Graham,Mr. Graham,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0626,Equiano-Interesting-7-0626,Equiano-Interesting-7-0626,Rev. Mr. Hall,Rev. Mr. Hall,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0627,Equiano-Interesting-7-0627,Equiano-Interesting-7-0627,"Mr. Hamilton, Advocate","Mr. Hamilton, Advocate",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0628,Equiano-Interesting-7-0628,Equiano-Interesting-7-0628,"Mr. James Hay, junior, W. S.","Mr. James Hay, junior, W. S.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0629,Equiano-Interesting-7-0629,Equiano-Interesting-7-0629,"Mr. Haggart, ditto","Mr. Haggart, ditto",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0630,Equiano-Interesting-7-0630,Equiano-Interesting-7-0630,Rev.Dr. Andrew Hunter,Rev.Dr. Andrew Hunter,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0631,Equiano-Interesting-7-0631,Equiano-Interesting-7-0631,Mr. David Hutchison,Mr. David Hutchison,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0632,Equiano-Interesting-7-0632,Equiano-Interesting-7-0632,Mr. William Handy[?]ide,Mr. William Handy[?]ide,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0633,Equiano-Interesting-7-0633,Equiano-Interesting-7-0633,Mr. Henderson,Mr. Henderson,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0634,Equiano-Interesting-7-0634,Equiano-Interesting-7-0634,Mr. James Hall,Mr. James Hall,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0635,Equiano-Interesting-7-0635,Equiano-Interesting-7-0635,"David Hume, Esq.","David Hume, Esq.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0636,Equiano-Interesting-7-0636,Equiano-Interesting-7-0636,Mr. Peter Hill,Mr. Peter Hill,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0637,Equiano-Interesting-7-0637,Equiano-Interesting-7-0637,Rev. Mr. Headrick,Rev. Mr. Headrick,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0638,Equiano-Interesting-7-0638,Equiano-Interesting-7-0638,Dr. Jaffray of Glasgow,Dr. Jaffray of Glasgow,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0639,Equiano-Interesting-7-0639,Equiano-Interesting-7-0639,Mrs. Irving,Mrs. Irving,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0640,Equiano-Interesting-7-0640,Equiano-Interesting-7-0640,"Mr. Irving, Advocate","Mr. Irving, Advocate",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0641,Equiano-Interesting-7-0641,Equiano-Interesting-7-0641,"Mr. William Inglis, W. S.","Mr. William Inglis, W. S.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0642,Equiano-Interesting-7-0642,Equiano-Interesting-7-0642,Mr. Henry David Inglis,Mr. Henry David Inglis,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0643,Equiano-Interesting-7-0643,Equiano-Interesting-7-0643,"Mr. Hen. Jardine, W.S.","Mr. Hen. Jardine, W.S.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0644,Equiano-Interesting-7-0644,Equiano-Interesting-7-0644,Mr. Chalmers Izett,Mr. Chalmers Izett,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0645,Equiano-Interesting-7-0645,Equiano-Interesting-7-0645,Rev. Mr. John Kemp,Rev. Mr. John Kemp,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0646,Equiano-Interesting-7-0646,Equiano-Interesting-7-0646,"George Kinnear, Esq.","George Kinnear, Esq.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0647,Equiano-Interesting-7-0647,Equiano-Interesting-7-0647,"William Ker, Esq.","William Ker, Esq.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0648,Equiano-Interesting-7-0648,Equiano-Interesting-7-0648,"Mr. Laing, Advocate","Mr. Laing, Advocate",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0649,Equiano-Interesting-7-0649,Equiano-Interesting-7-0649,"J. Love, Esq. of Paisley","J. Love, Esq. of Paisley",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0650,Equiano-Interesting-7-0650,Equiano-Interesting-7-0650,The Hon.Ld.Monboddo,The Hon.Ld.Monboddo,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0651,Equiano-Interesting-7-0651,Equiano-Interesting-7-0651,"R. Scott-Moncfief, Esq. of Glasgow","R. Scott-Moncfief, Esq. of Glasgow",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0652,Equiano-Interesting-7-0652,Equiano-Interesting-7-0652,Mr. James M'Lean,Mr. James M'Lean,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0653,Equiano-Interesting-7-0653,Equiano-Interesting-7-0653,Mr. Richard M'Lean,Mr. Richard M'Lean,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0654,Equiano-Interesting-7-0654,Equiano-Interesting-7-0654,"Mr.Montague,Advocate","Mr.Montague,Advocate",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0655,Equiano-Interesting-7-0655,Equiano-Interesting-7-0655,"Mr. William Mayne, do.","Mr. William Mayne, do.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0656,Equiano-Interesting-7-0656,Equiano-Interesting-7-0656,"John Monteith, Esq. do.","John Monteith, Esq. do.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0657,Equiano-Interesting-7-0657,Equiano-Interesting-7-0657,"Mr. Montgomery, Advocate","Mr. Montgomery, Advocate",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0658,Equiano-Interesting-7-0658,Equiano-Interesting-7-0658,Rev. Mr. Moyse,Rev. Mr. Moyse,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0659,Equiano-Interesting-7-0659,Equiano-Interesting-7-0659,Mrs. Mitchelson,Mrs. Mitchelson,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0660,Equiano-Interesting-7-0660,Equiano-Interesting-7-0660,Mr. Andrew M'Kenzie,Mr. Andrew M'Kenzie,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0661,Equiano-Interesting-7-0661,Equiano-Interesting-7-0661,"Mr. Hugh Mercer, W. S.","Mr. Hugh Mercer, W. S.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0662,Equiano-Interesting-7-0662,Equiano-Interesting-7-0662,Mr. Christ. Moubray,Mr. Christ. Moubray,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0663,Equiano-Interesting-7-0663,Equiano-Interesting-7-0663,"Mr. M'Laurin,Advocate","Mr. M'Laurin,Advocate",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0664,Equiano-Interesting-7-0664,Equiano-Interesting-7-0664,Mr. William M'Lean,Mr. William M'Lean,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0665,Equiano-Interesting-7-0665,Equiano-Interesting-7-0665,Mr. Hector M'Donald,Mr. Hector M'Donald,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0666,Equiano-Interesting-7-0666,Equiano-Interesting-7-0666,Mr. Kenneth M'Kenzie,Mr. Kenneth M'Kenzie,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0667,Equiano-Interesting-7-0667,Equiano-Interesting-7-0667,Mr. Colin M'Donald,Mr. Colin M'Donald,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0668,Equiano-Interesting-7-0668,Equiano-Interesting-7-0668,Mr. John M'Farquhar,Mr. John M'Farquhar,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0669,Equiano-Interesting-7-0669,Equiano-Interesting-7-0669,Mr. Hugh Murray,Mr. Hugh Murray,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0670,Equiano-Interesting-7-0670,Equiano-Interesting-7-0670,Mr. George Miller,Mr. George Miller,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0671,Equiano-Interesting-7-0671,Equiano-Interesting-7-0671,"John Morthlane, Esq. Advocate","John Morthlane, Esq. Advocate",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0672,Equiano-Interesting-7-0672,Equiano-Interesting-7-0672,Rev. Mr. Moodie,Rev. Mr. Moodie,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0673,Equiano-Interesting-7-0673,Equiano-Interesting-7-0673,"Rev. Sir henry Moncrieff-Welwood, Bart. D. D.","Rev. Sir henry Moncrieff-Welwood, Bart. D. D.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0674,Equiano-Interesting-7-0674,Equiano-Interesting-7-0674,"Mr. Alexander Nairne, of Paisley","Mr. Alexander Nairne, of Paisley",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0675,Equiano-Interesting-7-0675,Equiano-Interesting-7-0675,"Mr. Adam Neale, of Glasgow","Mr. Adam Neale, of Glasgow",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0676,Equiano-Interesting-7-0676,Equiano-Interesting-7-0676,"Mr. Oswald, Advocate","Mr. Oswald, Advocate",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0677,Equiano-Interesting-7-0677,Equiano-Interesting-7-0677,"Mr. W. Orhart,Glasgow","Mr. W. Orhart,Glasgow",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0678,Equiano-Interesting-7-0678,Equiano-Interesting-7-0678,Mr. Richard Prentice,Mr. Richard Prentice,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0679,Equiano-Interesting-7-0679,Equiano-Interesting-7-0679,Mr. Robert Plenderleath,Mr. Robert Plenderleath,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0680,Equiano-Interesting-7-0680,Equiano-Interesting-7-0680,"John Pattison, Esq. of Glasgow","John Pattison, Esq. of Glasgow",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0681,Equiano-Interesting-7-0681,Equiano-Interesting-7-0681,"Mr. Rolland, Advocate","Mr. Rolland, Advocate",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0682,Equiano-Interesting-7-0682,Equiano-Interesting-7-0682,"Mr. Ross, ditto","Mr. Ross, ditto",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0683,Equiano-Interesting-7-0683,Equiano-Interesting-7-0683,"Mr. Rae, ditto","Mr. Rae, ditto",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0684,Equiano-Interesting-7-0684,Equiano-Interesting-7-0684,Rev. Mr. Thos. Randall,Rev. Mr. Thos. Randall,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0685,Equiano-Interesting-7-0685,Equiano-Interesting-7-0685,Mr. David Ramsay,Mr. David Ramsay,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0686,Equiano-Interesting-7-0686,Equiano-Interesting-7-0686,"George Ramsay, Esq.","George Ramsay, Esq.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0687,Equiano-Interesting-7-0687,Equiano-Interesting-7-0687,Hon. Lord Swinton,Hon. Lord Swinton,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0688,Equiano-Interesting-7-0688,Equiano-Interesting-7-0688,Mr. Swinton,Mr. Swinton,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0689,Equiano-Interesting-7-0689,Equiano-Interesting-7-0689,Dr. Charles Stewart,Dr. Charles Stewart,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0690,Equiano-Interesting-7-0690,Equiano-Interesting-7-0690,"Mr. Robertson Scott, Advocate","Mr. Robertson Scott, Advocate",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0691,Equiano-Interesting-7-0691,Equiano-Interesting-7-0691,"Sir John Sinclair, M. P.","Sir John Sinclair, M. P.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0692,Equiano-Interesting-7-0692,Equiano-Interesting-7-0692,Professor Dugland S[?]ewart,Professor Dugland S[?]ewart,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0693,Equiano-Interesting-7-0693,Equiano-Interesting-7-0693,"David Stewart, Esq.","David Stewart, Esq.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0694,Equiano-Interesting-7-0694,Equiano-Interesting-7-0694,"Dr. Somerville, Jedburgh","Dr. Somerville, Jedburgh",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0695,Equiano-Interesting-7-0695,Equiano-Interesting-7-0695,"Francis Scott, Esq.","Francis Scott, Esq.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0696,Equiano-Interesting-7-0696,Equiano-Interesting-7-0696,"Mr. John Swanston, of Glasgow","Mr. John Swanston, of Glasgow",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0697,Equiano-Interesting-7-0697,Equiano-Interesting-7-0697,"Mr. G. Stewart, W. S.","Mr. G. Stewart, W. S.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0698,Equiano-Interesting-7-0698,Equiano-Interesting-7-0698,"Mr. C. Stewart, W. S.","Mr. C. Stewart, W. S.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0699,Equiano-Interesting-7-0699,Equiano-Interesting-7-0699,"Mr.Crawford Tait, W. S.","Mr.Crawford Tait, W. S.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0700,Equiano-Interesting-7-0700,Equiano-Interesting-7-0700,"Mr. John Tawse, ditto","Mr. John Tawse, ditto",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0701,Equiano-Interesting-7-0701,Equiano-Interesting-7-0701,Mr. Todd,Mr. Todd,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0702,Equiano-Interesting-7-0702,Equiano-Interesting-7-0702,"John Trotter, Esq. of Glasgow","John Trotter, Esq. of Glasgow",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0703,Equiano-Interesting-7-0703,Equiano-Interesting-7-0703,"Wm. Turnbull, Printer","Wm. Turnbull, Printer",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0704,Equiano-Interesting-7-0704,Equiano-Interesting-7-0704,Mr. Wauchope Advocate,Mr. Wauchope Advocate,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0705,Equiano-Interesting-7-0705,Equiano-Interesting-7-0705,"Mr. Williamson, ditto","Mr. Williamson, ditto",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0706,Equiano-Interesting-7-0706,Equiano-Interesting-7-0706,"Mr. J. Watson, Writer","Mr. J. Watson, Writer",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0707,Equiano-Interesting-7-0707,Equiano-Interesting-7-0707,Mr Kirkpatrick Williamson,Mr Kirkpatrick Williamson,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0708,Equiano-Interesting-7-0708,Equiano-Interesting-7-0708,"Mr. Wardlow, Glasgow","Mr. Wardlow, Glasgow",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0709,Equiano-Interesting-7-0709,Equiano-Interesting-7-0709,Mr. Charles Young,Mr. Charles Young,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0710,Equiano-Interesting-7-0710,Equiano-Interesting-7-0710,Mr. Robert Young,Mr. Robert Young,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0711,Equiano-Interesting-7-0711,Equiano-Interesting-7-0711,"Alexander Young, Esq.","Alexander Young, Esq.",Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-7-0712,Equiano-Interesting-7-0712,Equiano-Interesting-7-0712,Dr. Yuile,Dr. Yuile,Interesting Narrative,"Equiano, Olaudah",7,1793
Equiano-Interesting-8-0001,Equiano-Interesting-8-0001,Equiano-Interesting-8-0001,His Royal Highness the Prince of Wales.,His Royal Highness the Prince of Wales.,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0002,Equiano-Interesting-8-0002,Equiano-Interesting-8-0002,His Royal Highness the Duke of York.,His Royal Highness the Duke of York.,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0003,Equiano-Interesting-8-0003,Equiano-Interesting-8-0003,His Royal Highness the Duke of Cumberland.,His Royal Highness the Duke of Cumberland.,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0004,Equiano-Interesting-8-0004,Equiano-Interesting-8-0004,The Earl of Ailesbury,The Earl of Ailesbury,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0005,Equiano-Interesting-8-0005,Equiano-Interesting-8-0005,Admiral Affleck,Admiral Affleck,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0006,Equiano-Interesting-8-0006,Equiano-Interesting-8-0006,Mr. William Abingdon,Mr. William Abingdon,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0007,Equiano-Interesting-8-0007,Equiano-Interesting-8-0007,"James Adair, Esq.","James Adair, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0008,Equiano-Interesting-8-0008,Equiano-Interesting-8-0008,Rev. Mr. Charles Adams,Rev. Mr. Charles Adams,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0009,Equiano-Interesting-8-0009,Equiano-Interesting-8-0009,John Ady,John Ady,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0010,Equiano-Interesting-8-0010,Equiano-Interesting-8-0010,Rev. Mr. Aldridge,Rev. Mr. Aldridge,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0011,Equiano-Interesting-8-0011,Equiano-Interesting-8-0011,"Mr. Law Atkinson, of Huddersfield","Mr. Law Atkinson, of Huddersfield",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0012,Equiano-Interesting-8-0012,Equiano-Interesting-8-0012,Rev. Mr. Atkinson of Leeds,Rev. Mr. Atkinson of Leeds,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0013,Equiano-Interesting-8-0013,Equiano-Interesting-8-0013,Mr. Audley,Mr. Audley,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0014,Equiano-Interesting-8-0014,Equiano-Interesting-8-0014,"---Atkinson, Esq.","---Atkinson, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0015,Equiano-Interesting-8-0015,Equiano-Interesting-8-0015,"Rev. Mr. Astley, of Chesterfield","Rev. Mr. Astley, of Chesterfield",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0016,Equiano-Interesting-8-0016,Equiano-Interesting-8-0016,The Duke of Bedford,The Duke of Bedford,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0017,Equiano-Interesting-8-0017,Equiano-Interesting-8-0017,The Duchess of Buccleugh,The Duchess of Buccleugh,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0018,Equiano-Interesting-8-0018,Equiano-Interesting-8-0018,The Lord Bishop of Bangor,The Lord Bishop of Bangor,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0019,Equiano-Interesting-8-0019,Equiano-Interesting-8-0019,Lord Belgrave,Lord Belgrave,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0020,Equiano-Interesting-8-0020,Equiano-Interesting-8-0020,Rev. Dr Baker,Rev. Dr Baker,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0021,Equiano-Interesting-8-0021,Equiano-Interesting-8-0021,Mrs. Baker,Mrs. Baker,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0022,Equiano-Interesting-8-0022,Equiano-Interesting-8-0022,"Matthew Baillie, M.D.","Matthew Baillie, M.D.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0023,Equiano-Interesting-8-0023,Equiano-Interesting-8-0023,Mrs. Baillie,Mrs. Baillie,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0024,Equiano-Interesting-8-0024,Equiano-Interesting-8-0024,Miss Baillie,Miss Baillie,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0025,Equiano-Interesting-8-0025,Equiano-Interesting-8-0025,Miss J. Baillie,Miss J. Baillie,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0026,Equiano-Interesting-8-0026,Equiano-Interesting-8-0026,"Wm. Bliss, of Birmingham","Wm. Bliss, of Birmingham",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0027,Equiano-Interesting-8-0027,Equiano-Interesting-8-0027,"David Barclay, Esq.","David Barclay, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0028,Equiano-Interesting-8-0028,Equiano-Interesting-8-0028,Mrs. Raynes,Mrs. Raynes,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0029,Equiano-Interesting-8-0029,Equiano-Interesting-8-0029,Mr. Thomas Bellamy,Mr. Thomas Bellamy,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0030,Equiano-Interesting-8-0030,Equiano-Interesting-8-0030,Admiral George Balfour,Admiral George Balfour,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0031,Equiano-Interesting-8-0031,Equiano-Interesting-8-0031,Mr. J. Benjafield,Mr. J. Benjafield,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0032,Equiano-Interesting-8-0032,Equiano-Interesting-8-0032,Mr. Bensley,Mr. Bensley,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0033,Equiano-Interesting-8-0033,Equiano-Interesting-8-0033,Rev. Mr. Bently,Rev. Mr. Bently,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0034,Equiano-Interesting-8-0034,Equiano-Interesting-8-0034,Mr. Thomas Bently,Mr. Thomas Bently,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0035,Equiano-Interesting-8-0035,Equiano-Interesting-8-0035,"Sir John Berney, Bart.","Sir John Berney, Bart.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0036,Equiano-Interesting-8-0036,Equiano-Interesting-8-0036,"Alexander Blair, Esq.","Alexander Blair, Esq.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0037,Equiano-Interesting-8-0037,Equiano-Interesting-8-0037,"Sir Brooke Boothby, of Ashborne","Sir Brooke Boothby, of Ashborne",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0038,Equiano-Interesting-8-0038,Equiano-Interesting-8-0038,Mrs. E. Boverie,Mrs. E. Boverie,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0039,Equiano-Interesting-8-0039,Equiano-Interesting-8-0039,Alderman Boydell,Alderman Boydell,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0040,Equiano-Interesting-8-0040,Equiano-Interesting-8-0040,Mr. Beanson of Doncaster,Mr. Beanson of Doncaster,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0041,Equiano-Interesting-8-0041,Equiano-Interesting-8-0041,"F. J. Brown, Esq. M.P.","F. J. Brown, Esq. M.P.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0042,Equiano-Interesting-8-0042,Equiano-Interesting-8-0042,Dr. Brown of Sheffield,Dr. Brown of Sheffield,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0043,Equiano-Interesting-8-0043,Equiano-Interesting-8-0043,Rev. Mr. Burgess of Durham,Rev. Mr. Burgess of Durham,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0044,Equiano-Interesting-8-0044,Equiano-Interesting-8-0044,"Edward Burch, Esq. R.A.","Edward Burch, Esq. R.A.",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0045,Equiano-Interesting-8-0045,Equiano-Interesting-8-0045,"----Buxton, Esq. of Leicester","----Buxton, Esq. of Leicester",Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0046,Equiano-Interesting-8-0046,Equiano-Interesting-8-0046,Rt. Hon. Lord Cathcart,Rt. Hon. Lord Cathcart,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0047,Equiano-Interesting-8-0047,Equiano-Interesting-8-0047,Lord Bishop of Chester,Lord Bishop of Chester,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0048,Equiano-Interesting-8-0048,Equiano-Interesting-8-0048,Hon. H. S. Conway,Hon. H. S. Conway,Interesting Narrative,"Equiano, Olaudah",8,1794
Equiano-Interesting-8-0049,Equiano-Interesting-8-0049,Equiano-Interesting-8-0049,Lady Almir[?]a Carpenter,Lady Almir[?]a Carpenter,Interesting Narrative,"Equiano, Olaudah",8,1794
